Cited in,Work_id,Title,First author,First author id,Institution name,Affiliation 
https://openalex.org/W4205587181,https://openalex.org/W2132826051,H- and J-Aggregate Behavior in Polymeric Semiconductors,Frank C. Spano,https://openalex.org/A5061558119,Temple University,"['Department of Chemistry, Temple University, Philadelphia, Pennsylvania 19122;']"
https://openalex.org/W4205587181,https://openalex.org/W2150852355,Lessons from nature about solar light harvesting,Gregory D. Scholes,https://openalex.org/A5029838157,University of Toronto,"['Department of Chemistry, University of Toronto, Toronto, Canada']"
https://openalex.org/W4205587181,https://openalex.org/W2252926782,Ultrafast decoherence dynamics govern photocarrier generation efficiencies in polymer solar cells,Eleonora Vella,https://openalex.org/A5039522745,Regroupement Québécois sur les Matériaux de Pointe,"['Department of Physics and Regroupement québécois sur les matériaux de pointe, Université de Montréal, C.P. 6128, Succursale centre-ville, Montréal, H3C 3J7, Canada']"
https://openalex.org/W4205587181,https://openalex.org/W2584403299,Molecular Aggregate Photophysics beyond the Kasha Model: Novel Design Principles for Organic Materials,Nicholas J. Hestand,https://openalex.org/A5061801939,Temple University,"['Department of Chemistry Temple University Philadelphia, Pennsylvania 19122, United States']"
https://openalex.org/W4205587181,https://openalex.org/W2607738424,Excitonic coupling dominates the homogeneous photoluminescence excitation linewidth in semicrystalline polymeric semiconductors,Pascal Grégoire,https://openalex.org/A5090176524,Regroupement Québécois sur les Matériaux de Pointe,"['Département de Physique and Regroupement québécois sur les matériaux de pointe, Université de Montréal, Case Postale 6128, succursale Centre-ville, Montréal H3C 3J7, Canada']"
https://openalex.org/W4205587181,https://openalex.org/W3009104560,Bose–Einstein Condensation of Exciton-Polaritons in Organic Microcavities,Jonathan Keeling,https://openalex.org/A5003168377,Scottish Universities Physics Alliance,"['Scottish Universities Physics Alliance, School of Physics and Astronomy, University of St. Andrews, St. Andrews KY16 9SS, United Kingdom;']"
https://openalex.org/W4205587181,https://openalex.org/W3090863799,Collective Properties of Frenkel Excitons,V. M. Agranovich,https://openalex.org/A5003401157,error,[]
https://openalex.org/W4205587181,https://openalex.org/W3121024155,Mechanistic understanding of entanglement and heralding in cascade emitters,K. Nasiri Avanaki,https://openalex.org/A5028113108,Northwestern University,"['Department of Chemistry, Northwestern University , 2145 Sheridan Road, Evanston, Illinois 60208-3113, USA']"
https://openalex.org/W4205587181,https://openalex.org/W631747659,Excitations in Organic Solids,V.M. Agranovich,https://openalex.org/A5036174940,error,[]
https://openalex.org/W4221051594,https://openalex.org/W1522434420,Intrinsic homogeneous linewidth and broadening mechanisms of excitons in monolayer transition metal dichalcogenides,Galan Moody,https://openalex.org/A5086781820,The University of Texas at Austin,"['Department of Physics and Center for Complex Quantum Systems, University of Texas at Austin, Austin, Texas 78712, USA.']"
https://openalex.org/W4221051594,https://openalex.org/W1596845954,A Stochastic Theory of Line Shape,Ryogo Kubo,https://openalex.org/A5014821132,The University of Tokyo,"['Department of Physics, University of Tokyo (Japan)']"
https://openalex.org/W4221051594,https://openalex.org/W1974802781,Two-Dimensional Line Shapes Derived from Coherent Third-Order Nonlinear Spectroscopy,Andrei Tokmakoff,https://openalex.org/A5021659494,Massachusetts Institute of Technology,"['Department of Chemistry, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139']"
https://openalex.org/W4221051594,https://openalex.org/W2007556342,A Mathematical Model for the Narrowing of Spectral Lines by Exchange or Motion,P. W. Anderson,https://openalex.org/A5061367232,error,"['Bell Telephone Laboratories, Inc. Fulbright Lecturer, Tokyo University']"
https://openalex.org/W4221051594,https://openalex.org/W2013669807,Theory of transient excitonic optical nonlinearities in semiconductor quantum-well structures,S. Schmitt‐Rink,https://openalex.org/A5033218721,AT&T (United States),"['AT&T Bell Laboratories Murray Hill, New Jersey 07974']"
https://openalex.org/W4221051594,https://openalex.org/W2017524297,Homogeneous Emission Line Broadening in the Organo Lead Halide Perovskite CH<sub>3</sub>NH<sub>3</sub>PbI<sub>3–<i>x</i></sub>Cl<sub><i>x</i></sub>,Christian Wehrenfennig,https://openalex.org/A5021063053,University of Oxford,"['University of Oxford, Department of Physics, Clarendon Laboratory, Parks Road, Oxford OX1 3PU, United Kingdom']"
https://openalex.org/W4221051594,https://openalex.org/W2606949807,Many-Body Interactions in Semiconductors Probed by Optical Two-Dimensional Fourier Transform Spectroscopy,Xiaoqin Li,https://openalex.org/A5100707516,National Institute of Standards and Technology,"['JILA, University of Colorado and National Institute of Standards and Technology, Boulder, Colorado 80309-0440, USA']"
https://openalex.org/W4221051594,https://openalex.org/W2040955846,Optical spectroscopy of two-dimensional layered (C_6H_5C_2H_4-NH_3)_2-PbI_4 perovskite,K. Gauthron,https://openalex.org/A5005151407,Centre National de la Recherche Scientifique,"['Laboratoire de Photonique et de Nanostructures , Centre National de la Recherche Scientifique , route de Nozay, 91460 Marcoussis, France']"
https://openalex.org/W4221051594,https://openalex.org/W2047868588,Role of excitation-induced shift in the coherent optical response of semiconductors,Justin M. Shacklette,https://openalex.org/A5005898996,National Institute of Standards and Technology,"['JILA, University of Colorado and National Institute of Standards and Technology Boulder, Colorado 80309']"
https://openalex.org/W4221051594,https://openalex.org/W2051409547,Luminescence linewidths of excitons in GaAs quantum wells below 150 K,Johnson Lee,https://openalex.org/A5064406162,error,"['GTE Laboratories, Inc., 40 Sylvan Road, Waltham, Massachusetts 02254']"
https://openalex.org/W4221051594,https://openalex.org/W2078901757,Dielectric confinement effect for exciton and biexciton states in PbI4-based two-dimensional semiconductor structures,Teruya Ishihara,https://openalex.org/A5067894370,Brown University,"['Division of Engineering and Department of Physics Brown University, Providence, RI 02912, USA']"
https://openalex.org/W4221051594,https://openalex.org/W2085416858,Resonance lineshapes in two-dimensional Fourier transform spectroscopy,Mark E. Siemens,https://openalex.org/A5067287328,National Institute of Standards and Technology,"['JILA, University of Colorado and National Institute of Standards and Technology, Boulder, Colorado\u200980309-0440 USA']"
https://openalex.org/W4221051594,https://openalex.org/W2110654575,Nonperturbative transient four-wave-mixing line shapes due to excitation-induced shift and excitation-induced dephasing,Justin M. Shacklette,https://openalex.org/A5005898996,National Institute of Standards and Technology,"['JILA, University of Colorado and National Institute of Standards and Technology, Boulder, Colorado\u200980309-0440 USA']"
https://openalex.org/W4221051594,https://openalex.org/W2159312847,Experimental Implementations of Two-Dimensional Fourier Transform Electronic Spectroscopy,Franklin D. Fuller,https://openalex.org/A5090922242,University of Michigan–Ann Arbor,"['Department of Physics, University of Michigan, Ann Arbor, Michigan 48109;']"
https://openalex.org/W4221051594,https://openalex.org/W2320924056,Analysis of Multivalley and Multibandgap Absorption and Enhancement of Free Carriers Related to Exciton Screening in Hybrid Perovskites,Jacky Even,https://openalex.org/A5055401545,Fonctions Optiques pour les Technologies de l’information,"[""FOTON - Fonctions Optiques pour les Technologies de l'informatiON (ENSSAT 6, rue de Kerampont CS 80518 22305 LANNION Cedex - France)""]"
https://openalex.org/W4221051594,https://openalex.org/W2395081394,Electron–phonon coupling in hybrid lead halide perovskites,Adam D. Wright,https://openalex.org/A5045723260,University of Oxford,"['Department of Physics, Clarendon Laboratory, University of Oxford, Parks Road, Oxford, OX1 3PU, UK']"
https://openalex.org/W4221051594,https://openalex.org/W2417573578,Photophysics of Hybrid Lead Halide Perovskites: The Role of Microstructure,Ajay Ram Srimath Kandada,https://openalex.org/A5023786923,Center for Nano Science and Technology,"['Center for Nano Science and\rTechnology @Polimi, Istituto Italiano di Tecnologia, via Giovanni\rPascoli 70/3, 20133 Milan, Italy']"
https://openalex.org/W4221051594,https://openalex.org/W2533641981,Local Polar Fluctuations in Lead Halide Perovskite Crystals,Omer Yaffe,https://openalex.org/A5009430471,Columbia University,"['Department of Chemistry, Columbia University, New York, New York 10027, USA']"
https://openalex.org/W4221051594,https://openalex.org/W2615965776,Giant Bandgap Renormalization and Exciton–Phonon Scattering in Perovskite Nanocrystals,Rinku Saran,https://openalex.org/A5084318088,University of Manchester,"['The Photon Science Institute, School of Electrical and Electronic Engineering, The University of Manchester, Alan Turing Building, Oxford Road, Manchester, M13 9PL UK']"
https://openalex.org/W4221051594,https://openalex.org/W2619974203,Real-Time Observation of Exciton–Phonon Coupling Dynamics in Self-Assembled Hybrid Perovskite Quantum Wells,Limeng Ni,https://openalex.org/A5053621185,University of Cambridge,"['Cavendish\rLaboratory, University of Cambridge, JJ Thomson Avenue, Cambridge CB3 0HE, United Kingdom']"
https://openalex.org/W4221051594,https://openalex.org/W2808198544,Non-Markovian Exciton-Phonon Interactions in Core-Shell Colloidal Quantum Dots at Femtosecond Timescales,Albert Liu,https://openalex.org/A5012580765,University of Michigan–Ann Arbor,"['Physics Department, University of Michigan, Ann Arbor, Michigan 48109, USA']"
https://openalex.org/W4221051594,https://openalex.org/W2850935192,Phonon Coupling with Excitons and Free Carriers in Formamidinium Lead Bromide Perovskite Nanocrystals,Supriya Ghosh,https://openalex.org/A5014892894,Indian Institute of Technology Mandi,"['School of Basic Sciences and Advanced Material Research Center, Indian Institute of Technology Mandi, Kamand, 175005 Himachal Pradesh, India']"
https://openalex.org/W4221051594,https://openalex.org/W2883072253,Phonon coherences reveal the polaronic character of excitons in two-dimensional lead halide perovskites,Félix Thouin,https://openalex.org/A5008622332,Georgia Institute of Technology,"['School of Physics, Georgia Institute of Technology, Atlanta, GA, USA']"
https://openalex.org/W4221051594,https://openalex.org/W2899631718,Two-Dimensional Hybrid Halide Perovskites: Principles and Promises,Lingling Mao,https://openalex.org/A5071764319,Northwestern University,"['Department of Chemistry, Northwestern University, 2145 Sheridan Road, Evanston, Illinois 60208, United States']"
https://openalex.org/W4221051594,https://openalex.org/W2904713254,Optical Properties of Two-Dimensional Perovskite Films of (C<sub>6</sub>H<sub>5</sub>C<sub>2</sub>H<sub>4</sub>NH<sub>3</sub>)<sub>2</sub>[PbI<sub>4</sub>] and (C<sub>6</sub>H<sub>5</sub>C<sub>2</sub>H<sub>4</sub>NH<sub>3</sub>)<sub>2</sub> (CH<sub>3</sub>NH<sub>3</sub>)<sub>2</sub>[Pb<sub>3</sub>I<sub>10</sub>],Yang Zhang,https://openalex.org/A5100354821,Nanjing University of Science and Technology,"['School of Electronic and Optical Engineering, Nanjing University of Science and Technology, Nanjing 210094, China']"
https://openalex.org/W4221051594,https://openalex.org/W2911025402,Quantum and Dielectric Confinement Effects in Lower-Dimensional Hybrid Perovskite Semiconductors,Claudine Katan,https://openalex.org/A5013980649,Centre National de la Recherche Scientifique,"['Univ Rennes, ENSCR, INSA Rennes, CNRS, ISCR (Institut des Sciences Chimiques de Rennes) - UMR 6226, F-35000 Rennes, France']"
https://openalex.org/W4221051594,https://openalex.org/W2911288843,Anomalous Temperature-Dependent Exciton–Phonon Coupling in Cesium Lead Bromide Perovskite Nanosheets,Xiangzhou Lao,https://openalex.org/A5070230670,University of Hong Kong,"['Department of Physics, Shenzhen Institute of Research and Innovation (HKU-SIRI), The University of Hong Kong, Pokfulam Road, Hong Kong, China']"
